frequency,real_part,imag_part,amplitude
0.291015625,0.00622576603336414,-1.47017814589034e-16,1.21596992839143e-05
0.29296875,0.0061675387367013,-5.00901403688303e-16,1.20459740951197e-05
0.294921875,0.00611058246882024,-1.58011624618037e-15,1.19347313844145e-05
0.296875,0.00605486536244416,1.73689188032178e-16,1.18259089110238e-05
0.298828125,0.00600035660672903,1.30223522937234e-15,1.17194464975176e-05
0.30078125,0.00594702640658343,6.94973592563208e-16,1.16152859503583e-05
0.302734375,0.0058948459437772,-3.56594094530482e-16,1.15133709839398e-05
0.3046875,0.00584378733982937,-1.45586667721354e-15,1.14136471481042e-05
0.306640625,0.0057938236205332,-4.67616396992998e-16,1.13160617588539e-05
0.30859375,0.00574492868207174,-7.26090194913542e-16,1.12205638321714e-05
0.310546875,0.0056970772585975,-6.425754568197e-15,1.11271040206982e-05
0.3125,0.00565024489129565,-2.12503625807159e-17,1.10356345533118e-05
0.314453125,0.00560440789867164,-5.65519853168439e-16,1.09461091770931e-05
0.31640625,0.00555954334827454,8.27354677823688e-16,1.08584831020987e-05
0.318359375,0.00551562902955682,-2.5804011705155e-16,1.07727129483532e-05
0.3203125,0.00547264342788179,7.23813370351323e-16,1.06887566950816e-05
0.322265625,0.00543056569967317,1.42897846333589e-16,1.06065736321742e-05
0.32421875,0.00538937564861686,-1.11325879070812e-15,1.05261243137048e-05
0.326171875,0.00534905370284461,7.61109925084824e-17,1.04473705133684e-05
0.328125,0.00530958089308637,3.72098185597025e-16,1.03702751818093e-05
0.330078125,0.00527093883172281,-6.40112962635442e-16,1.02948024057086e-05
0.33203125,0.00523310969271899,-3.79904441238921e-16,1.02209173685918e-05
0.333984375,0.00519607619237518,-3.4781205693335e-16,1.01485863132328e-05
0.3359375,0.00515982157086869,-3.80771802976909e-16,1.00777765056029e-05
0.337890625,0.0051243295745475,-2.45463371850718e-16,1.00084562002881e-05
0.33984375,0.00508958443894872,-1.15359111152458e-16,9.94059460732172e-06
0.341796875,0.0050555708724919,7.6219412725731e-17,9.87416186033574e-06
0.34375,0.00502227404084192,-1.1817803680092e-15,9.80912898601937e-06
0.345703125,0.00498967955188206,9.32413868337534e-17,9.74546787476965e-06
0.34765625,0.00495777344130194,3.79253919935429e-16,9.68315125254285e-06
0.349609375,0.00492654215873903,-2.80808362673746e-16,9.62215265378716e-06
0.3515625,0.00489597255447929,2.77555756156289e-16,9.56244639546736e-06
0.353515625,0.00486605186667851,1.346579098227e-16,9.50400755210646e-06
0.35546875,0.00483676770907516,-5.60640943392254e-16,9.44681193178743e-06
0.357421875,0.00480810805919502,4.03106367730111e-15,9.39083605311527e-06
0.359375,0.00478006124700551,8.71091393461754e-15,9.33605712305764e-06
0.361328125,0.00475261594400768,3.03479030100418e-15,9.28245301564e-06
0.36328125,0.00472576115274153,-8.47575048340543e-16,9.23000225144831e-06
0.365234375,0.00469948619672175,-1.05140505676782e-15,9.17868397797217e-06
0.3671875,0.00467378071072265,-1.0931197353542e-15,9.12847795063017e-06
0.369140625,0.00464863463144678,-1.15600346135836e-15,9.0793645145445e-06
0.37109375,0.00462403818856572,3.06009286920456e-16,9.03132458704242e-06
0.373046875,0.00459998189605771,-5.0147298152111e-15,8.98433964073772e-06
0.375,0.00457645654396028,-1.21430643318376e-17,8.93839168742242e-06
0.376953125,0.00455345319024929,1.23243124418911e-15,8.89346326220565e-06
0.37890625,0.00453096315327831,9.42239450525684e-17,8.84953740874669e-06
0.380859375,0.00450897800428469,4.92241338835575e-16,8.80659766461854e-06
0.3828125,0.00448748956028771,7.41567180925773e-16,8.76462804743694e-06
0.384765625,0.0044664898772116,-5.20118887195609e-16,8.7236130414289e-06
0.38671875,0.00444597124327865,-4.90980953810061e-16,8.68353758452862e-06
0.388671875,0.00442592617263825,-2.00479823714295e-15,8.64438705593409e-06
0.390625,0.00440634739923938,-2.97852020825218e-15,8.60614726413941e-06
0.392578125,0.0043872278709332,-9.75456694585208e-16,8.56880443541641e-06
0.39453125,0.00436856074377552,1.58944038486375e-16,8.53234520268656e-06
0.396484375,0.00435033937656033,-8.56953397132543e-16,8.4967565948444e-06
0.3984375,0.0043325573255491,-1.16920362280837e-15,8.46202602646309e-06
0.400390625,0.00431520833938681,-6.47485537408343e-16,8.42814128786486e-06
0.40234375,0.00429828635421672,1.08246744900953e-15,8.39509053557953e-06
0.404296875,0.00428178548897341,1.71574993795831e-15,8.36286228315118e-06
0.40625,0.00426570004084298,2.44596010112729e-16,8.33144539227145e-06
0.408203125,0.00425002448089789,8.87311057962137e-16,8.3008290642537e-06
0.41015625,0.00423475344989967,7.96671756342349e-16,8.27100283183529e-06
0.412109375,0.00421988175423899,7.40293243373102e-16,8.24195655124803e-06
0.4140625,0.00420540436205015,4.25874613352306e-16,8.2136803946292e-06
0.416015625,0.00419131639945439,-4.24139889876329e-16,8.18616484268435e-06
0.41796875,0.00417761314695143,-4.70977423727703e-16,8.15940067763951e-06
0.419921875,0.00416429003594975,4.50160742015981e-16,8.13337897646435e-06
0.421875,0.00415134264541502,2.36789754470834e-16,8.1080911043262e-06
0.423828125,0.00413876669866306,7.31185945124224e-16,8.08352870832629e-06
0.42578125,0.00412655806027262,1.70002900645727e-16,8.05968371146997e-06
0.427734375,0.00411471273309894,-2.43511807940244e-16,8.03654830683387e-06
0.4296875,0.00410322685543169,-7.26198615130791e-16,8.01411495201501e-06
0.431640625,0.00409209669824395,-3.86518074491082e-16,7.99237636375772e-06
0.43359375,0.00408131866255357,-1.70328161297473e-16,7.97132551279995e-06
