x,f_x,fourier_series,fft_restored,error_series,error_fft
-2.76145994250543,0.772641,0.774957389241186,0.773057701110839,0.00231638924118593,0.00041670111083858
-2.75831834985184,0.770884,0.773224066587374,0.771304641723632,0.00234006658737396,0.000420641723631765
-2.75517675719825,0.769129,0.771482246953568,0.769554161071776,0.00235324695356809,0.000425161071776481
-2.75203516454466,0.767376,0.769732038265713,0.767803680419921,0.00235603826571273,0.00042768041992125
-2.74889357189107,0.765625,0.767973589438773,0.766053199768066,0.00234858943877336,0.000428199768066073
-2.74575197923748,0.763876,0.766207089133829,0.764308609008788,0.00233108913382929,0.000432609008788387
-2.74261038658389,0.762129,0.764432764381437,0.762565925598143,0.00230376438143709,0.000436925598143234
-2.7394687939303,0.760384,0.762650879078253,0.760823242187498,0.00226687907825263,0.000439242187498023
-2.73632720127671,0.758641,0.760861732364293,0.759080558776853,0.00222073236429354,0.000439558776852977
-2.73318560862312,0.7569,0.75906565688854,0.757344436645506,0.00216565688853965,0.000444436645505863
-2.73004401596953,0.755161,0.757263016970899,0.755609550476073,0.00210201697089951,0.000448550476073173
-2.72690242331594,0.753424,0.755454206668836,0.75387466430664,0.00203020666883613,0.000450664306640314
-2.72376083066235,0.751689,0.753639647757201,0.752139778137208,0.00195064775720044,0.000450778137207397
-2.72061923800876,0.749956,0.751819787630022,0.750412124633789,0.00186378763002215,0.00045612463378919
-2.71747764535517,0.748225,0.749995097133207,0.748685035705566,0.00177009713320686,0.000460035705565742
-2.71433605270158,0.746496,0.748166068337205,0.746957946777343,0.00167006833720484,0.00046194677734257
-2.71119446004799,0.744769,0.746333212258859,0.745230964660643,0.00156421225885894,0.000461964660642522
-2.7080528673944,0.743044,0.744497056541693,0.743511672973632,0.00145305654169259,0.000467672973631594
-2.70491127474081,0.741321,0.742658143103952,0.74179238128662,0.00133714310395217,0.000471381286620276
-2.70176968208722,0.7396,0.740817025763729,0.740073089599609,0.00121702576372862,0.000473089599609011
-2.69862808943363,0.737881,0.738974267850449,0.73835457611084,0.00109326785044916,0.000473576110839757
-2.69548649678004,0.736164,0.737130439811976,0.736643081665038,0.000966439811976194,0.000479081665038295
-2.69234490412645,0.734449,0.735286116826466,0.734931587219237,0.000837116826466366,0.000482587219237107
-2.68920331147286,0.732736,0.733441876427998,0.733220092773436,0.000705876427998131,0.000484092773435751
-2.68606171881927,0.731025,0.731598296154847,0.731510047912596,0.000573296154846803,0.000485047912595737
-2.68292012616568,0.729316,0.729755951229073,0.729806350708007,0.000439951229073365,0.000490350708006626
